exit_timestamp,entry_time,track,symbol,side,quantity,entry_price,exit_price,pnl_inr,pnl_pct,exit_reason,cumulative_daily_pnl
2026-09-22 13:46:03.316964+05:30,2026-09-22 13:43:02.048415+05:30,Track 1: Dual-Brain,NIFTY 22 SEP 23300 CALL,LONG,65,62.91,54.35,-556.3999999999996,-13.61,MULTI_BAR_REVERSAL_EXIT: FAST_COUNTER_SURGE: Spot dropped -19.3 pts in 3 mins against CALL,-3378.05
2026-09-22 13:46:03.629461+05:30,2026-09-22 13:43:02.048792+05:30,Track 2: Tri-Brain ANN,NIFTY 22 SEP 23300 CALL,LONG,65,62.91,54.35,-556.3999999999996,-13.61,[TRACK 2] MULTI_BAR_REVERSAL_EXIT: FAST_COUNTER_SURGE: Spot dropped -19.3 pts in 3 mins against CALL,-2478.45
2026-09-22 13:54:31.589546+05:30,2026-09-22 13:52:09.093712+05:30,Track 1: Dual-Brain,NIFTY 22 SEP 23400 PUT,SHORT,65,88.74,109.09,1322.7500000000005,22.93,RUNNER_TRAILING_HIT (Peak INR 116.20 -> SL INR 112.70 | Captured +23.96 pts Runner Profit),-2055.3
2026-09-22 13:54:31.906175+05:30,2026-09-22 13:52:09.093958+05:30,Track 2: Tri-Brain ANN,NIFTY 22 SEP 23400 PUT,SHORT,65,97.1,109.09,779.3500000000006,12.35,RUNNER_TRAILING_HIT (Peak INR 116.20 -> SL INR 112.70 | Captured +15.60 pts Runner Profit),-1699.0999999999992
2026-09-22 14:01:06.616988+05:30,2026-09-22 14:00:07.080187+05:30,Track 1: Dual-Brain,NIFTY 22 SEP 23400 PUT,SHORT,65,110.81,123.88,849.5499999999995,11.79,RUNNER_TRAILING_HIT (Peak INR 127.75 -> SL INR 124.25 | Captured +13.44 pts Runner Profit),-1205.7499999999998
2026-09-22 14:01:06.941358+05:30,2026-09-22 14:00:07.080635+05:30,Track 2: Tri-Brain ANN,NIFTY 22 SEP 23400 PUT,SHORT,65,110.81,123.88,849.5499999999995,11.79,RUNNER_TRAILING_HIT (Peak INR 127.75 -> SL INR 124.25 | Captured +13.44 pts Runner Profit),-849.5499999999997
2026-09-22 14:09:48.626993+05:30,2026-09-22 14:09:06.994118+05:30,Track 1: Dual-Brain,NIFTY 22 SEP 23350 PUT,SHORT,65,83.03,70.68,-802.7499999999997,-14.87,DUAL_STOP_LOSS_CONFIRMED (Option INR 70.75 <= SL 72.95 & Spot 23310.40 crossed Spot SL 23308.10 | Scalper Tier 0.0R),-2008.4999999999995
2026-09-22 14:09:48.942865+05:30,2026-09-22 14:09:06.994467+05:30,Track 2: Tri-Brain ANN,NIFTY 22 SEP 23350 PUT,SHORT,65,83.03,70.68,-802.7499999999997,-14.87,DUAL_STOP_LOSS_CONFIRMED (Option INR 70.75 <= SL 72.95 & Spot 23310.40 crossed Spot SL 23308.10 | Scalper Tier 0.0R),-1652.2999999999993
2026-09-22 14:15:40.438718+05:30,2026-09-22 14:13:06.859179+05:30,Track 1: Dual-Brain,NIFTY 22 SEP 23300 CALL,LONG,65,52.05,96.05,2860.0,84.53,RUNNER_TRAILING_HIT (Peak INR 113.70 -> SL INR 108.20 | Captured +56.15 pts Runner Profit),851.5
2026-09-22 14:15:44.342665+05:30,2026-09-22 14:13:06.859671+05:30,Track 2: Tri-Brain ANN,NIFTY 22 SEP 23300 CALL,LONG,65,52.05,93.21,2675.4,79.08,RUNNER_TRAILING_HIT (Peak INR 113.70 -> SL INR 108.20 | Captured +56.15 pts Runner Profit),1023.0999999999996
2026-09-22 14:21:35.190247+05:30,2026-09-22 14:20:07.648609+05:30,Track 1: Dual-Brain,NIFTY 22 SEP 23300 CALL,LONG,65,101.9,107.64,373.0999999999997,5.63,RUNNER_TRAILING_HIT (Peak INR 117.60 -> SL INR 112.10 | Captured +10.20 pts Runner Profit),1224.5999999999997
2026-09-22 14:21:38.989432+05:30,2026-09-22 14:20:08.468118+05:30,Track 2: Tri-Brain ANN,NIFTY 22 SEP 23300 CALL,LONG,65,101.9,108.69,441.34999999999945,6.66,RUNNER_TRAILING_HIT (Peak INR 117.60 -> SL INR 112.10 | Captured +10.20 pts Runner Profit),1464.4499999999991
2026-09-22 14:35:51.446181+05:30,2026-09-22 14:35:07.425440+05:30,Track 1: Dual-Brain,NIFTY 22 SEP 23450 PUT,SHORT,65,81.13,82.22,70.85000000000022,1.34,TRAILING_STOP_HIT (Protected Profit Lock: Premium INR 82.05 <= Trail SL INR 82.63 | Tier 1.0R),1295.4499999999998
2026-09-22 14:35:55.220466+05:30,2026-09-22 14:35:07.425740+05:30,Track 2: Tri-Brain ANN,NIFTY 22 SEP 23450 PUT,SHORT,65,81.13,82.32,77.34999999999985,1.47,TRAILING_STOP_HIT (Protected Profit Lock: Premium INR 82.05 <= Trail SL INR 82.63 | Tier 1.0R),1541.799999999999
2026-09-22 14:42:18.401613+05:30,2026-09-22 14:42:07.908179+05:30,Track 1: Dual-Brain,NIFTY 22 SEP 23350 CALL,LONG,65,62.91,44.66,-1186.25,-29.01,DISASTER_STOP_LOSS (Emergency Capital Shield: Premium INR 45.20 <= Hard Floor INR 47.14),109.19999999999982
2026-09-22 14:42:22.251521+05:30,2026-09-22 14:42:07.910487+05:30,Track 2: Tri-Brain ANN,NIFTY 22 SEP 23350 CALL,LONG,65,62.91,43.91,-1235.0,-30.2,DISASTER_STOP_LOSS (Emergency Capital Shield: Premium INR 45.20 <= Hard Floor INR 47.14),306.79999999999905
2026-09-22 15:20:40.625211+05:30,2026-09-22 15:20:05.141307+05:30,Track 1: Dual-Brain,NIFTY 22 SEP 23450 PUT,SHORT,65,96.05,123.28,1769.9500000000005,28.35,RUNNER_TRAILING_HIT (Peak INR 135.80 -> SL INR 130.30 | Captured +34.25 pts Runner Profit),1879.15
2026-09-22 15:20:44.317262+05:30,2026-09-22 15:20:05.146206+05:30,Track 2: Tri-Brain ANN,NIFTY 22 SEP 23450 PUT,SHORT,65,96.05,122.78,1737.4500000000005,27.83,RUNNER_TRAILING_HIT (Peak INR 135.80 -> SL INR 130.30 | Captured +34.25 pts Runner Profit),2044.2499999999995
2026-09-23 09:30:27.375079+05:30,2026-09-23 09:30:08.974468+05:30,Track 1: Dual-Brain,NIFTY 29 SEP 23650 PUT,SHORT,65,266.97,280.67,890.4999999999993,5.13,RUNNER_TRAILING_HIT (Peak INR 288.15 -> SL INR 282.65 | Captured +15.68 pts Runner Profit),890.4999999999993
2026-09-23 09:30:30.890763+05:30,2026-09-23 09:30:08.974928+05:30,Track 2: Tri-Brain ANN,NIFTY 29 SEP 23650 PUT,SHORT,65,266.97,280.67,890.4999999999993,5.13,RUNNER_TRAILING_HIT (Peak INR 288.15 -> SL INR 282.65 | Captured +15.68 pts Runner Profit),890.4999999999993
2026-09-23 09:45:19.707453+05:30,2026-09-23 09:41:03.001163+05:30,Track 1: Dual-Brain,NIFTY 29 SEP 23600 PUT,SHORT,65,242.84,230.07,-830.0500000000006,-5.26,STOP_LOSS_HIT (Option INR 232.25 <= SL 232.60 | Scalper Tier 0.0R),60.44999999999868
2026-09-23 09:45:23.177019+05:30,2026-09-23 09:41:03.002119+05:30,Track 2: Tri-Brain ANN,NIFTY 29 SEP 23600 PUT,SHORT,65,242.84,231.72,-722.8000000000003,-4.58,STOP_LOSS_HIT (Option INR 232.25 <= SL 232.60 | Scalper Tier 0.0R),167.69999999999902
2026-09-23 09:52:32.681534+05:30,2026-09-23 09:52:06.059825+05:30,Track 1: Dual-Brain,NIFTY 29 SEP 23600 PUT,SHORT,65,238.14,249.25,722.1500000000009,4.67,RUNNER_TRAILING_HIT (Peak INR 255.80 -> SL INR 250.30 | Captured +12.16 pts Runner Profit),782.5999999999996
2026-09-23 09:52:36.166489+05:30,2026-09-23 09:52:06.060629+05:30,Track 2: Tri-Brain ANN,NIFTY 29 SEP 23600 PUT,SHORT,65,238.14,249.7,751.4000000000001,4.85,RUNNER_TRAILING_HIT (Peak INR 255.80 -> SL INR 250.30 | Captured +12.16 pts Runner Profit),919.0999999999992
2026-09-23 09:59:22.719937+05:30,2026-09-23 09:53:07.676203+05:30,Track 1: Dual-Brain,NIFTY 29 SEP 23600 PUT,SHORT,65,252.15,240.56,-753.3500000000003,-4.6,STOP_LOSS_HIT (Option INR 240.65 <= SL 241.90 | Scalper Tier 0.0R),29.24999999999932
2026-09-23 09:59:26.184161+05:30,2026-09-23 09:53:08.484712+05:30,Track 2: Tri-Brain ANN,NIFTY 29 SEP 23600 PUT,SHORT,65,252.15,240.61,-750.0999999999995,-4.58,STOP_LOSS_HIT (Option INR 240.65 <= SL 241.90 | Scalper Tier 0.0R),168.99999999999966
2026-09-23 10:11:02.246953+05:30,2026-09-23 10:08:07.115813+05:30,Track 1: Dual-Brain,NIFTY 29 SEP 23250 CALL,LONG,65,216.87,205.29,-752.7000000000008,-5.34,STOP_LOSS_HIT (Option INR 206.10 <= SL 206.65 | Scalper Tier 0.0R),-723.4500000000015
2026-09-23 10:11:05.802744+05:30,2026-09-23 10:08:07.116640+05:30,Track 2: Tri-Brain ANN,NIFTY 29 SEP 23250 CALL,LONG,65,216.87,205.09,-765.7,-5.43,STOP_LOSS_HIT (Option INR 206.10 <= SL 206.65 | Scalper Tier 0.0R),-596.7000000000004
2026-09-23 10:22:59.553072+05:30,2026-09-23 10:22:08.226887+05:30,Track 1: Dual-Brain,NIFTY 29 SEP 23250 CALL,LONG,65,209.56,223.73,921.0499999999992,6.76,RUNNER_TRAILING_HIT (Peak INR 230.95 -> SL INR 225.45 | Captured +15.89 pts Runner Profit),197.59999999999764
2026-09-23 10:23:03.082511+05:30,2026-09-23 10:22:08.228438+05:30,Track 2: Tri-Brain ANN,NIFTY 29 SEP 23250 CALL,LONG,65,209.56,225.67,1047.149999999999,7.69,RUNNER_TRAILING_HIT (Peak INR 230.95 -> SL INR 225.45 | Captured +15.89 pts Runner Profit),450.44999999999857
